Category,keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Times,Tweet_Content,Tweet_Image_URL,Tweet_Video_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/sportbible/status/1506660505594871813,sportbible,https://twitter.com/sportbible,1648050831,2022-03-23 15:53:51,"Hector Bellerin: “It's complicated to see that we are more interested in this war in Ukraine than others. The war in Palestine has been completely silenced. In Yemen, in Iraq too. Russia was excluded from the World Cup… Other countries have done the same as them for years.” https://t.co/a0XTsEZ8qY",https://pbs.twimg.com/media/FOi7tEAXIAIz4g8.jpg,,31867,7173,356
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/GeorgeTakei/status/1503496271461552139,GeorgeTakei,https://twitter.com/GeorgeTakei,1647296419,2022-03-14 22:20:19,"Millions of Russians who watch state TV propaganda honestly believe that Russia is not bombing Kyiv and other cities.

If you think that sounds crazy, remember that millions of Americans who watch Fox News believe Covid is a hoax and vaccines are more dangerous than the virus.",,,52710,12365,1204
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/LatestAnonPress/status/1506779235565944841,LatestAnonPress,https://twitter.com/LatestAnonPress,1648079139,2022-03-23 23:45:39,"Anonymous hacks Russia's Central Bank and more than 35,000 files will be exposed in 48 hours. https://t.co/0VUhqVmo89",https://pbs.twimg.com/media/FOknp1wWUAIGolc.jpg,,86582,16912,2160
TopPost,russianwar,https://twitter.com/search?l=&q=russianwar,https://twitter.com/lesiavasylenko/status/1504933122621816834,lesiavasylenko,https://twitter.com/lesiavasylenko,1647638991,2022-03-18 21:29:51,"Latest polls: 86.6% of Russians allow and support attack on #EU member states: Poland, Estonia, Latvia, Lithuania, Bulgaria, the Czech Republic, Slovakia and others. When I say we’re in WW3 this is what I mean.",,,18249,5249,1049
TopPost,russianwar,https://twitter.com/search?l=&q=russianwar,https://twitter.com/antrofilia/status/1505523813311815686,antrofilia,https://twitter.com/antrofilia,1647779823,2022-03-20 12:37:3,"The so called '#Russianwar of the moment'. Let we indeed not any longer call it a Russian war, but only that of a sick old man, who lost all his knowledge about the honour of an army to fight only 'a good fight'. He thought I can suggest by films a good fight at home.",,,0,0,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/BSBonner/status/1506889979720617985,BSBonner,https://twitter.com/BSBonner,1648105542,2022-03-24 7:5:42,"Day 28: West still buying $1B daily in Russian oil &amp; gas, banks still not cut off SWIFT, Ukraine still does not have the weapons (jets, missiles, air defenses) it needs. The West is nowhere near close to doing all it can.",,,24040,6796,433
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/ZachLowy/status/1506656926733680646,ZachLowy,https://twitter.com/ZachLowy,1648049978,2022-03-23 15:39:38,"Hector Bellerín:

“The war in Palestine was completely ignored, no one talked about it. In Yemen, in Iraq too. Russia was excluded from the World Cup… And yet other countries did the same than Russia for many, many years."" https://t.co/saG8xbgQCw",https://pbs.twimg.com/media/FOi4e1gXsAE8DH5.jpg,,45575,11571,357
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/MSNBC/status/1506817099519438853,MSNBC,https://twitter.com/MSNBC,1648088166,2022-03-24 2:16:6,"A call with Zelenskyy sparked Trump's impeachment — and we can't forget why, @joycewhitevance writes. https://t.co/Oe43ZCv1d1",,,2009,591,171
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/goal/status/1506935894208618503,goal,https://twitter.com/goal,1648116489,2022-03-24 10:8:9,Hector Bellerin has questioned why Russia's invasion of Ukraine gained more attention than other conflicts around the world. https://t.co/aROsZaLaAr,https://pbs.twimg.com/media/FOm2IifXoAA9QZ6.jpg,,29915,4681,611
TopPost,russianwar,https://twitter.com/search?l=&q=russianwar,https://twitter.com/Bluescim/status/1505083460309954560,Bluescim,https://twitter.com/Bluescim,1647674834,2022-03-19 7:27:14,It’s a #russianwar,,,0,0,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/CalltoActivism/status/1505942285510451205,CalltoActivism,https://twitter.com/CalltoActivism,1647879594,2022-03-21 16:19:54,"BREAKING: Anonymous says it working on a data dump that 'will ""blow Russia away.""

Smash the like button if you support Anonymous' stand against Russia's invasion! 🖐",,,70245,8578,915
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/ReallyAmerican1/status/1506776794539692032,ReallyAmerican1,https://twitter.com/ReallyAmerican1,1648078557,2022-03-23 23:35:57,UNREAL: The hacking collective Anonymous has just hacked the Central Bank of Russia.,,,26640,3781,468
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/POTUS/status/1507141190348644356,POTUS,https://twitter.com/POTUS,1648165435,2022-03-24 23:43:55,"Today, I participated in a European Council meeting in Brussels. We committed to providing further humanitarian assistance to those fleeing violence in Ukraine and to continue imposing economic costs on Russia for its actions. https://t.co/yUL7u9m6y9",https://pbs.twimg.com/media/FOpw7DeXMAYNcCl.jpg,,6208,963,863
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/LatestAnonPress/status/1506296105088262146,LatestAnonPress,https://twitter.com/LatestAnonPress,1647963951,2022-03-22 15:45:51,BREAKING NEWS: Hacker group Anonymous has released 10 GB of data from Swiss company Nestlé.  This is the collective's retaliation for continuing the company's business in Russia. https://t.co/TQjJJrCWZr,https://pbs.twimg.com/media/FOdwNjFXwAAaYv3.jpg,,61965,13416,1610
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/OccupyDemocrats/status/1505933861271662595,OccupyDemocrats,https://twitter.com/OccupyDemocrats,1647877586,2022-03-21 15:46:26,BREAKING: Legendary hacker group Anonymous hacks into unsecured printers all across Russia and begins mass printing information on Putin’s invasion including Russia losses in order to bypass the Kremlin’s media blackout and propaganda. RT TO THANK ANONYMOUS FOR TAKING A STAND!,,,84852,24445,988
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/lesiavasylenko/status/1507134433312354304,lesiavasylenko,https://twitter.com/lesiavasylenko,1648163824,2022-03-24 23:17:4,"In #Luhansk region #Russia army burns Ukrainian history books, prohibits the use of names of certain historic figures, introduces rubles. So who is nazi now?",,,1089,385,39
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/dpeleschuk/status/1506355489923346438,dpeleschuk,https://twitter.com/dpeleschuk,1647978110,2022-03-22 19:41:50,"“I don’t do any checks. I just take off.”

...says absolutely unreal 25-year-old f**king hero pilot for the Ukrainian Air Force.

https://t.co/cz0grZJKAU",,,15246,2740,428
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/SamRamani2/status/1506289109362520065,SamRamani2,https://twitter.com/SamRamani2,1647962283,2022-03-22 15:18:3,BREAKING: Poland says it wants Russia expelled from the G20 and that the US has responded positively to this proposal,,,82187,12931,695
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/OccupyDemocrats/status/1506403790219407360,OccupyDemocrats,https://twitter.com/OccupyDemocrats,1647989625,2022-03-22 22:53:45,"BREAKING: Maersk, one of the largest shipping container lines in the entire world, announces that it will be leaving Russia due to Putin's illegal invasion of Ukraine. RT TO THANK MAERSK FOR DOING THE RIGHT THING!",,,41290,12124,285
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/KyivIndependent/status/1507139077249851401,KyivIndependent,https://twitter.com/KyivIndependent,1648164931,2022-03-24 23:35:31,"⚡️Biden: Ukraine should be able to attend G20 meetings if efforts to remove Russia unsuccessful. 

After meeting with NATO allies, U.S. President Biden held a press conference and said efforts to isolate Russia need to be intensified and that Russia should be removed from the G20",,,7271,1280,117
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/McFaul/status/1507134909143347216,McFaul,https://twitter.com/McFaul,1648163938,2022-03-24 23:18:58,"Terrific that the @POTUS sanctioned Russian MPs today. Next up, sanction all members of Putin's United Russia party. All of them.",,,6945,1337,123
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/DAlperovitch/status/1506453063267241994,DAlperovitch,https://twitter.com/DAlperovitch,1648001373,2022-03-23 2:9:33,"Fascinating claimed intercepted call from Russian officer near Mykolaiv to superiors in Russia. He says:
- This is worse than Chechnya
- 50% of troops have frostbite
- They can’t evacuate the dead
- Don’t have enough tents
- RU plane dropped a bomb on their own position 🧵 https://t.co/3KjGrqD5jZ",,https://video.twimg.com/ext_tw_video/1506452986440081418/pu/vid/480x256/JdsbibrnksjCK30r.mp4?tag=12;,31945,10414,875
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/nbahhanbahob/status/1507167547300495360,nbahhanbahob,https://twitter.com/nbahhanbahob,1648171719,2022-03-25 1:28:39,"Footage of Ukrainian forces ambushing a Russian convoy. Attackers claim the destruction of a KamAZ truck and two more vehicles. https://t.co/QCcOJt6htP

 https://t.co/QCcOJt6htP
#ukraine #ukrainewar #russia",,https://video.twimg.com/ext_tw_video/1507151418351837186/pu/vid/234x426/olbXzkO7z9xAWQDs.mp4?tag=12;,6,2,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/KyivIndependent/status/1506510517027889153,KyivIndependent,https://twitter.com/KyivIndependent,1648015071,2022-03-23 5:57:51,⚡️Russian military casualties have surpassed that of the Soviet invasion of Afghanistan.,,,49208,8462,690
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/donwinslow/status/1506090542689517568,donwinslow,https://twitter.com/donwinslow,1647914941,2022-03-22 2:9:1,"Ukranians are pulling dead children from under concrete slabs that were killed by Russian bombing.

And Fox News today is talking about Hunter Biden's laptop and an interview with Kid Rock.

Fox News is anti-American, anti-freedom and pro Russia and pro Putin. It's disgusting.",,,41691,10861,1517
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/GuntherEagleman/status/1507169517880942592,GuntherEagleman,https://twitter.com/GuntherEagleman,1648172189,2022-03-25 1:36:29,"Fact: The impending food shortage crisis is Joe Biden’s fault, not Russia’s.",,,223,76,5
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/Osinttechnical/status/1507150535660552193,Osinttechnical,https://twitter.com/Osinttechnical,1648167663,2022-03-25 0:21:3,"The United States assesses that Russia is suffering failure rates as high as 60% for some of the precision-guided missiles it is using to attack Ukraine, three U.S. officials with knowledge of the intelligence told Reuters. https://t.co/H8XmqyeqRc",,,1012,242,51
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/lesiavasylenko/status/1507102533034119183,lesiavasylenko,https://twitter.com/lesiavasylenko,1648156219,2022-03-24 21:10:19,Netherlands 🇳🇱 freezes 392 million EUR of #Russia assets. Nice! And yet continue to buy Russian oil and gas…the proportion of right and wrong is really off here,,,1750,365,52
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/KyivIndependent/status/1507128866653052936,KyivIndependent,https://twitter.com/KyivIndependent,1648162497,2022-03-24 22:54:57,"A month ago, Russia's Vladimir Putin announced what he called a “special operation” to “disarm and de-Nazify” Ukraine. 

In reality, he was declaring an all-out war that in one month would see thousands killed, often in targeted attacks on civilians. 

https://t.co/p52lm9LpkJ",,,2833,889,116
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/JuliaDavisNews/status/1507138902620053511,JuliaDavisNews,https://twitter.com/JuliaDavisNews,1648164890,2022-03-24 23:34:50,"Talking heads on Russian state TV seem to be striving to come up with comments that would impress their führer. They insist there is no Ukraine or Ukrainian nationality and suggest that Russian flags be placed everywhere in Ukraine, making it clear that Russia is there to stay. https://t.co/S5yLVpzA0k",https://pbs.twimg.com/media/FOpuZiTXsAU3d2f.jpg,,593,260,98
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/Hamletgarcia17/status/1507160106772963331,Hamletgarcia17,https://twitter.com/Hamletgarcia17,1648169945,2022-03-25 0:59:5,"Biden warns of 'real' food shortage following sanctions on Russia
Blame others for his  Failure🤮🤮
https://t.co/22tAV8LZ52",,,38,54,4
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/NewsmanCurious/status/1507171470996291589,NewsmanCurious,https://twitter.com/NewsmanCurious,1648172655,2022-03-25 1:44:15,EU countries are unhappy that they will be propping up Russia's ruble. They're also terrified other countries might demand deals be conducted in their local currencies. #Ukraine #Russia #NWO https://t.co/Kx4yDv36Uu,https://pbs.twimg.com/media/FOqIYJnXIAQLLhx.jpg,,0,0,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/anders_aslund/status/1507169592774434823,anders_aslund,https://twitter.com/anders_aslund,1648172207,2022-03-25 1:36:47,"What I can't understand is why so many military analysts don't consider that Russia is a kleptocracy and that the rulers only care about how much they can steal. Therefore, they cannot be good at the war.
It sinks the economy, but also the military.",,,197,32,13
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/Amb_Ulyanov/status/1507134287161745412,Amb_Ulyanov,https://twitter.com/Amb_Ulyanov,1648163789,2022-03-24 23:16:29,Russia can’t use chemical weapons because its chemical arsenal was fully eliminated almost 5 years ago under control of #OPCW. The US chemical arsenal still exists under pretext that Washington doesn’t have technical capabilities and financial resources to eliminate it.,,,340,166,26
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/maura_resister/status/1507137731457073164,maura_resister,https://twitter.com/maura_resister,1648164611,2022-03-24 23:30:11,"Koch decides to keep their business in Russia up and running

Perhaps they should just move to Russia and get the hell out of the U.S.

Koch does not care about the Russian people all they care about is lining their pockets with green

https://t.co/joPl3t6eUz https://t.co/nbZTUINs1g",https://pbs.twimg.com/media/FOptAKLWUAIM-fn.png,,50,41,5
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/KatyaMK26/status/1507166380868931584,KatyaMK26,https://twitter.com/KatyaMK26,1648171441,2022-03-25 1:24:1,"#Ukrainian singer #SvetlanaLoboda published a video dedicated to the month of #Russia's war against #Ukraine.

""My relatives, my father, my grandmother, are still near #Kiev in the village. Our native #Irpen is destroyed. I write and the tears are impossible to stop,"" she says. https://t.co/fP07f3eFCf",,https://video.twimg.com/ext_tw_video/1507166253219479556/pu/vid/540x540/Ev-CfpZ8mGmFJMLX.mp4?tag=12;https://video.twimg.com/ext_tw_video/1507166253219479556/pu/vid/320x320/oBmm-BHs2v47P-XE.mp4?tag=12;https://video.twimg.com/ext_tw_video/1507166253219479556/pu/vid/720x720/XV1t2P-sMFy9ksJ2.mp4?tag=12;,3,3,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/W7VOA/status/1507050697950470144,W7VOA,https://twitter.com/W7VOA,1648143860,2022-03-24 17:44:20,"""It would trigger a response in kind,"" replies @POTUS to a question of what would happen if #Russia used chemical weapons.",,,32,8,3
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/Anonymous_AYS/status/1507104560095141892,Anonymous_AYS,https://twitter.com/Anonymous_AYS,1648156702,2022-03-24 21:18:22,"#Anonymous hackers leaked Nestle database
that refused to leave #Russia
It is 10 GB of data of e-mails, passwords and
clients of one of the largest food company in
the world.
#ukraine #hacked #nestle https://t.co/9hrc0zDc4k",https://pbs.twimg.com/media/FOpPmtiXEAUEPiu.jpg,,22,5,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/KyivIndependent/status/1507106786414899213,KyivIndependent,https://twitter.com/KyivIndependent,1648157233,2022-03-24 21:27:13,"⚡️Canada expands sanctions against Russia.

The new sanctions will target 160 members of the Russian parliament and exports of certain goods and technology to Russia, according to the office of PM Trudeau. Canada will also donate $50 million to charities assisting Ukraine.",,,7067,1165,75
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/EllenBarryNYT/status/1507117280219512834,EllenBarryNYT,https://twitter.com/EllenBarryNYT,1648159735,2022-03-24 22:8:55,"Since Russia invaded Ukraine, a series of journalists have left their jobs at Russian state TV, one explaining that his employer had a “life-exterminating” agenda. 

“Many thinking people are sensing their own guilt,"" one of them told @antontroian.

https://t.co/NNBhkvURLS",,,363,130,8
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/AgapeLove28/status/1507131604921208833,AgapeLove28,https://twitter.com/AgapeLove28,1648163150,2022-03-24 23:5:50,"In a month of the Russian invasion of Ukraine, 4379 houses were destroyed. 6.5 million Ukrainians left their homes. Thousands were killed, including 121 children. 

Stop Russian Fascism!

#war #Russia #Ukraine #RussianUkrainianWar

Warning this video is very disturbing. https://t.co/FRC21imsN8",,https://video.twimg.com/ext_tw_video/1507131498163486729/pu/vid/480x270/fkokQK2hhRuL1azP.mp4?tag=12;https://video.twimg.com/ext_tw_video/1507131498163486729/pu/vid/640x360/B3tB_pmha6-vU0JC.mp4?tag=12;https://video.twimg.com/ext_tw_video/1507131498163486729/pu/vid/1280x720/cgFDRbUsSutoZmAD.mp4?tag=12;,103,61,6
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/lesiavasylenko/status/1507105949659586577,lesiavasylenko,https://twitter.com/lesiavasylenko,1648157033,2022-03-24 21:23:53,Everyone recognizes #Russia is a threat to international security. And yet everyone stands by and watches as Russian aggression progresses and grows.,,,1175,284,65
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/RepMTG/status/1507129199349407756,RepMTG,https://twitter.com/RepMTG,1648162576,2022-03-24 22:56:16,"Joe Biden finally admitted that US sanctions are going to cause world wide famines, which I’ve been saying and is also why I voted NO to sanctions.  

Sanctions won’t stop the war.

Just wait until Russia, India, and others start trading on China’s DIGITAL Yuan.

It will be bad.",,,5270,1466,906
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/DBark46107258/status/1507149858783735808,DBark46107258,https://twitter.com/DBark46107258,1648167502,2022-03-25 0:18:22,"I want Republicans to do to Biden what the Democrats did to Trump. I want a full investigation into his ties with Russia, China, and Ukraine. I want his bank records seized, I want all those around him to be investigated. Biden is literally everything they accused Trump of being! https://t.co/nFLYthOEB9",https://pbs.twimg.com/media/FOp4z03VQAABS--.jpg,,23,8,3
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/KevinRothrock/status/1507102580727496707,KevinRothrock,https://twitter.com/KevinRothrock,1648156230,2022-03-24 21:10:30,"On the supposed reappearance of Russia’s defense minister, Sergey Shoigu, @MoscowTimes points out that today’s teeny tiny footage seems to match what we saw on March 11, his last sighting. Background, necktie, and clothes. 🤷‍♂️ https://t.co/ZMftiUvLwK https://t.co/1zlQNlZ1BP",https://pbs.twimg.com/media/FOpNzyLWQAItjhi.jpg,,2255,630,115
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/caitoz/status/1507128742447284226,caitoz,https://twitter.com/caitoz,1648162467,2022-03-24 22:54:27,"There'd be a lot more credibility for the argument that Russia has no right to any ""sphere of influence""—even over the presence of hostile military alliances directly on its border—if the US didn't command a ""sphere of influence"" that looks like this: https://t.co/g0kS82EdeP",https://pbs.twimg.com/media/FOplSbzaMAAw7DK.jpg,,372,95,8
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/TheStudyofWar/status/1507152851214254085,TheStudyofWar,https://twitter.com/TheStudyofWar,1648168215,2022-03-25 0:30:15,Watch #Russia’s campaign in #Ukraine stall in this time-lapse of @TheStudyofWar and @criticalthreats mapping of the war in Ukraine. https://t.co/teOD4EzY8L,,https://video.twimg.com/ext_tw_video/1507151560668848150/pu/vid/720x1016/cuSEvfSOTBE8-0v6.mp4?tag=12;https://video.twimg.com/ext_tw_video/1507151560668848150/pu/vid/480x678/whqF7dch93KC0h92.mp4?tag=12;https://video.twimg.com/ext_tw_video/1507151560668848150/pu/vid/320x452/4YMxRUAegtQuEC2U.mp4?tag=12;,345,159,7
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/politvidchannel/status/1507119747049029635,politvidchannel,https://twitter.com/politvidchannel,1648160323,2022-03-24 22:18:43,BREAKING: Donald Trump may have to prove he's not compromised by Russia in lawsuit against Hillary Clinton,,,1752,420,115
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/Britain_People/status/1507116896574976012,Britain_People,https://twitter.com/Britain_People,1648159643,2022-03-24 22:7:23,"🔺 Sunak REFUSES to answer questions about his millionaire wife's stake in #Infosys operating in Russia

Asked if his family's 'benefitting from Putin's regime'
Rishi grilled about wife's £490m Infosys stake 
BILLIONAIRE technology co. owned by her father

#SanctionSunaksWife https://t.co/6yXNo6zuA3",https://pbs.twimg.com/media/FOpazypXwAAS1c8.jpg,,49,36,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/SecBlinken/status/1507154922848100353,SecBlinken,https://twitter.com/SecBlinken,1648168709,2022-03-25 0:38:29,"Today, we are announcing sanctions against six persons located in Russia, the DPRK, and the PRC for supporting missile and proliferation programs in the DPRK and Syria. The world must remain vigilant of efforts by the DPRK and Syria to advance their proliferation programs.",,,1558,365,110
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/RepAdamSchiff/status/1507130139590729728,RepAdamSchiff,https://twitter.com/RepAdamSchiff,1648162801,2022-03-24 23:0:1,"One month ago, Putin launched an unprovoked war on Ukraine. Since then:

The Ukrainian people have held off Russian forces, at the cost of many lives lost.

The U.S. has delivered billions in aid.

And the world has shunned Putin.

Time for Russia to get the hell out of Ukraine.",,,2892,487,178
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/NovichokRossiya/status/1507099435821633539,NovichokRossiya,https://twitter.com/NovichokRossiya,1648155480,2022-03-24 20:58:0,Refugess on their way to...Russia. hundreds of thousands of refugees have gone to Russia. https://t.co/FSVxEQPrPQ,,https://video.twimg.com/ext_tw_video/1507085154686275585/pu/vid/848x464/1iBRa1VB4d30XfaO.mp4?tag=12;https://video.twimg.com/ext_tw_video/1507085154686275585/pu/vid/492x270/c3Ad7WF0PwMUW7Tv.mp4?tag=12;,30,7,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/TheYoungTurks/status/1507166186735239181,TheYoungTurks,https://twitter.com/TheYoungTurks,1648171395,2022-03-25 1:23:15,"""Nuclear war is not a game. It's not a joke. I wish reporters understood the gravity of that."" 

@AnaKasparian breaks down how mainstream media is pressuring @POTUS into direct military conflict with #Russia. #tytlive https://t.co/tY9GhWJqGn",,https://video.twimg.com/ext_tw_video/1507165083595538444/pu/vid/480x270/LOCHkk5RfqUutQdg.mp4?tag=12;https://video.twimg.com/ext_tw_video/1507165083595538444/pu/vid/640x360/C_X5Y8hWTrhQhkkW.mp4?tag=12;https://video.twimg.com/ext_tw_video/1507165083595538444/pu/vid/1280x720/tOiom7zbtbJHLaiJ.mp4?tag=12;,48,7,2
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/lesiavasylenko/status/1507137660204326926,lesiavasylenko,https://twitter.com/lesiavasylenko,1648164594,2022-03-24 23:29:54,Symbolically the 100th #Russia plane was shot down over #Mariupol,,,1449,237,37
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/JimHansonDC/status/1507128908411514899,JimHansonDC,https://twitter.com/JimHansonDC,1648162507,2022-03-24 22:55:7,".@JoeBiden puts us all at risk by  threatening a chemical attack against Russia if they used them

""It would trigger a response in kind""

That clip is now playing on every channel in Russia &amp; around the world

He is not fit to be CinC
#ImpeachBiden https://t.co/sVhnGaCx9t",,https://video.twimg.com/ext_tw_video/1507128322039365633/pu/vid/476x270/4R0OOPwKZ7llgYhd.mp4?tag=12;https://video.twimg.com/ext_tw_video/1507128322039365633/pu/vid/1272x720/wyC8zeoO6twh0WN0.mp4?tag=12;https://video.twimg.com/ext_tw_video/1507128322039365633/pu/vid/636x360/bX28gbxuHPMsxulx.mp4?tag=12;,209,102,19
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/Doris990393841/status/1507108685155291151,Doris990393841,https://twitter.com/Doris990393841,1648157685,2022-03-24 21:34:45,"They will stop at nothing to run this country to the ground and destroy our democracy. All they care about is lining their pockets with money and power.  They are all corrupt and receiving money from Russia, as Russia is destroying and killing thousands of people. #GOPHatesYou https://t.co/vJCG3KiHju",https://pbs.twimg.com/media/FOpS0xuXIAYYiUO.jpg,,60,36,11
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/Forbes/status/1507166394969960456,Forbes,https://twitter.com/Forbes,1648171445,2022-03-25 1:24:5,"Ukraine has lost at least 74 tanks—destroyed or captured—since Russia widened its war on the country starting the night of Feb. 23. But Ukraine has captured at least 117 Russian tanks, according to open-source-intelligence analysts  https://t.co/m2OyEapPTq",,,110,26,13
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/passivec/status/1507099338937356294,passivec,https://twitter.com/passivec,1648155457,2022-03-24 20:57:37,"Dear America, 

Before you point fingers at Russia  ..
and Stand With Ukraine.. 

USA Government is the most Corrupt in the Universe. 

Ya’ll are being played. https://t.co/8tFWmQ3huy",https://pbs.twimg.com/media/FOpK3HGXsAQ6a5A.jpg,,25,10,7
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/AgapeLove28/status/1507138448376872961,AgapeLove28,https://twitter.com/AgapeLove28,1648164782,2022-03-24 23:33:2,"Speaking from Brussels while meeting with European leaders about Russia's war with Ukraine, President Biden indicated he would relish a rematch with Donald Trump in the next presidential election. 

Like and retweet if you will Vote for Biden in 2024. 

#Biden #VoteBlue https://t.co/vi5s14CF5V",https://pbs.twimg.com/media/FOpubonXoAU9YAQ.jpg,,98,45,1
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/lesiavasylenko/status/1507128658401628160,lesiavasylenko,https://twitter.com/lesiavasylenko,1648162447,2022-03-24 22:54:7,#Russia army puts explosives and land mines almost everywhere it sets foot. Even on bodies of killed civilians. #CivilianCasualties,,,861,425,42
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/mhmilliken/status/1507134867057922049,mhmilliken,https://twitter.com/mhmilliken,1648163928,2022-03-24 23:18:48,"Citing U.S. intelligence, 3 U.S. officials said the U.S. estimated that #Russia 's failure rate varied day-to-day, depended on the type of missile being launched, and could sometimes exceed 50%.Two of said it reached as high as 60%. #Ukraine @phildstewart 
https://t.co/e0d84ITure",,,95,47,8
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/TheRickyDavila/status/1507131098437808187,TheRickyDavila,https://twitter.com/TheRickyDavila,1648163029,2022-03-24 23:3:49,Orange rapist Agolf Twitler is now suing Hillary Clinton for $24 Million for being right about everything and his ties to Putin’s Russia. He’s going to be laughed out of court if it gets that far since it’s a frivolous load of garbage that his lawyers should be disbarred over.,,,715,169,35
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/T_Krawchenko/status/1507127460420153365,T_Krawchenko,https://twitter.com/T_Krawchenko,1648162162,2022-03-24 22:49:22,War seems like the wrong word for what Russia is doing to #Ukraine. It’s a genocide. An annihilation of Ukrainians and everything that supports life. An attempt to eradicate both their present and future. We aren’t doing anywhere near enough to help stop this.,,,59,28,1
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/MSNBC/status/1507153065983549441,MSNBC,https://twitter.com/MSNBC,1648168267,2022-03-25 0:31:7,".@AriMelber: Vladimir Putin has now put some of his own intelligence officials under house arrest, according to sources who spoke to The New York Times, as Russia suffers a high death toll in its Ukraine invasion. 
https://t.co/Q3ksM7eMDu",,,341,153,81
